N° eqt,Pression Nominale Relative,Masse de Gaz,Rapport Masse/Pression
5000208368,3.5,9.0,2.5714285714285716
5000221366,,,
5000221372,,,
5002594051,6.3,0.0,0.0
5000206128,3.5,33.0,9.428571428571429
5000206129,3.5,33.0,9.428571428571429
5000206130,3.5,33.0,9.428571428571429
5000206146,3.5,33.0,9.428571428571429
5000206147,3.5,33.0,9.428571428571429
5000206148,3.5,33.0,9.428571428571429
5000206194,3.5,33.0,9.428571428571429
5000206195,3.5,33.0,9.428571428571429
5000206196,3.5,33.0,9.428571428571429
5000206197,3.5,90.9,25.97142857142857
5000206198,3.5,135.2,38.628571428571426
5000206199,3.5,194.0,55.42857142857143
5000206200,3.5,33.0,9.428571428571429
5000206201,3.5,33.0,9.428571428571429
5000206202,3.5,33.0,9.428571428571429
5000206203,3.5,132.3,37.800000000000004
5000206204,3.5,64.1,18.314285714285713
5000206205,3.5,194.9,55.68571428571429
5000206224,3.5,33.0,9.428571428571429
5000206225,3.5,33.0,9.428571428571429
5000206226,3.5,33.0,9.428571428571429
5000206227,3.5,90.8,25.942857142857143
5000206228,3.5,135.2,38.628571428571426
5000206229,3.5,194.0,55.42857142857143
5000206230,3.5,33.0,9.428571428571429
5000206231,3.5,33.0,9.428571428571429
5000206232,3.5,33.0,9.428571428571429
5000206233,3.5,132.3,37.800000000000004
5000206234,3.5,64.1,18.314285714285713
5000206235,3.5,194.9,55.68571428571429
5000221979,,,
5000195798,3.5,74.0,21.142857142857142
5000195799,3.5,74.0,21.142857142857142
5000195801,3.5,3.0,0.8571428571428571
5000209717,3.5,65.0,18.571428571428573
5000209718,3.5,65.0,18.571428571428573
5000209719,3.5,65.0,18.571428571428573
5000217159,3.5,59.0,16.857142857142858
5000251589,3.5,14.0,4.0
5002326021,5.3,5.9,1.1132075471698115
5002326022,5.3,1.3,0.24528301886792456
5002326023,5.3,3.5,0.6603773584905661
5002326024,5.3,4.2,0.7924528301886793
5002326025,5.3,3.5,0.6603773584905661
5002326026,5.3,4.0,0.7547169811320755
5002326058,5.3,5.9,1.1132075471698115
5002326059,5.3,3.5,0.6603773584905661
5002326060,5.3,3.5,0.6603773584905661
5002326061,5.3,4.0,0.7547169811320755
5002326471,5.3,5.9,1.1132075471698115
5002326472,5.3,1.3,0.24528301886792456
5002326473,5.3,3.5,0.6603773584905661
5002326474,5.3,4.2,0.7924528301886793
5002326475,5.3,3.5,0.6603773584905661
5002326476,5.3,4.0,0.7547169811320755
5002326491,5.3,5.9,1.1132075471698115
5002326492,5.3,3.5,0.6603773584905661
5002326493,5.3,3.5,0.6603773584905661
5002326494,5.3,4.0,0.7547169811320755
5002311710,5.3,9.8,1.8490566037735852
5002323081,5.3,32.6,6.150943396226416
5002323082,5.3,3.7,0.6981132075471699
5002323083,5.3,3.7,0.6981132075471699
5002323084,5.3,5.9,1.1132075471698115
5002315692,5.3,12.7,2.3962264150943398
5002315693,5.3,19.4,3.660377358490566
5002315694,5.3,3.7,0.6981132075471699
5002315695,5.3,3.7,0.6981132075471699
5002315696,5.3,8.5,1.6037735849056605
5002315697,5.3,5.9,1.1132075471698115
5002319050,5.3,16.7,3.150943396226415
5002319051,5.3,19.4,3.660377358490566
5002319052,5.3,4.6,0.8679245283018867
5002319053,5.3,4.6,0.8679245283018867
5002319054,5.3,8.5,1.6037735849056605
5002319055,5.3,5.4,1.0188679245283019
5002316764,5.3,12.7,2.3962264150943398
5002316765,5.3,19.4,3.660377358490566
5002316766,5.3,3.4,0.6415094339622641
5002316767,5.3,3.4,0.6415094339622641
5002316768,5.3,8.5,1.6037735849056605
5002316769,5.3,5.9,1.1132075471698115
5002325570,5.3,12.7,2.3962264150943398
5002325571,5.3,19.4,3.660377358490566
5002325572,5.3,3.7,0.6981132075471699
5002325573,5.3,3.7,0.6981132075471699
5002325574,5.3,8.5,1.6037735849056605
5002325576,5.3,5.9,1.1132075471698115
5002324777,5.3,9.3,1.7547169811320757
5002324778,5.3,19.4,3.660377358490566
5002324779,5.3,3.4,0.6415094339622641
5002324780,5.3,3.4,0.6415094339622641
5002324781,5.3,5.9,1.1132075471698115
5002318691,5.3,16.7,3.150943396226415
5002318692,5.3,19.4,3.660377358490566
5002318693,5.3,3.4,0.6415094339622641
5002318694,5.3,3.4,0.6415094339622641
5002318695,5.3,8.5,1.6037735849056605
5002318696,5.3,5.9,1.1132075471698115
5002321480,5.3,9.3,1.7547169811320757
5002321481,5.3,19.4,3.660377358490566
5002321482,5.3,3.7,0.6981132075471699
5002321483,5.3,3.7,0.6981132075471699
5002321484,5.3,5.9,1.1132075471698115
5002325531,5.3,16.7,3.150943396226415
5002325532,5.3,19.4,3.660377358490566
5002325533,5.3,4.6,0.8679245283018867
5002325534,5.3,4.6,0.8679245283018867
5002325535,5.3,8.5,1.6037735849056605
5002325536,5.3,5.9,1.1132075471698115
5002325686,5.3,16.9,3.188679245283019
5002325687,5.3,19.4,3.660377358490566
5002325688,5.3,3.7,0.6981132075471699
5002325689,5.3,3.7,0.6981132075471699
5002325690,5.3,8.5,1.6037735849056605
5002325691,5.3,5.9,1.1132075471698115
5002325887,5.3,3.5,0.6603773584905661
5002325902,5.3,3.5,0.6603773584905661
5002325462,5.3,12.7,2.3962264150943398
5002325463,5.3,19.4,3.660377358490566
5002325464,5.3,3.7,0.6981132075471699
5002325465,5.3,3.7,0.6981132075471699
5002325466,5.3,8.5,1.6037735849056605
5002325467,5.3,5.9,1.1132075471698115
5002321420,5.3,12.7,2.3962264150943398
5002321421,5.3,19.4,3.660377358490566
5002321422,5.3,3.7,0.6981132075471699
5002321424,5.3,3.7,0.6981132075471699
5002321425,5.3,8.5,1.6037735849056605
5002321426,5.3,5.9,1.1132075471698115
5002318634,5.3,12.7,2.3962264150943398
5002318635,5.3,19.4,3.660377358490566
5002318636,5.3,3.7,0.6981132075471699
5002318637,5.3,3.7,0.6981132075471699
5002318638,5.3,8.5,1.6037735849056605
5002318639,5.3,5.9,1.1132075471698115
5002316453,5.3,12.7,2.3962264150943398
5002316454,5.3,19.4,3.660377358490566
5002316455,5.3,3.4,0.6415094339622641
5002316456,5.3,3.4,0.6415094339622641
5002316457,5.3,8.5,1.6037735849056605
5002316458,5.3,5.9,1.1132075471698115
5002325422,5.3,12.7,2.3962264150943398
5002325423,5.3,19.4,3.660377358490566
5002325424,5.3,3.7,0.6981132075471699
5002325425,5.3,3.7,0.6981132075471699
5002325426,5.3,8.5,1.6037735849056605
5002325427,5.3,5.9,1.1132075471698115
5002325750,5.3,12.7,2.3962264150943398
5002325751,5.3,19.4,3.660377358490566
5002325752,5.3,4.6,0.8679245283018867
5002325753,5.3,4.6,0.8679245283018867
5002325754,5.3,8.5,1.6037735849056605
5002325755,5.3,5.9,1.1132075471698115
5002778699,6.3,11.4,1.8095238095238095
5002778700,6.3,5.7,0.9047619047619048
5002778701,6.3,13.6,2.1587301587301586
5002778702,6.3,13.9,2.2063492063492065
5002778703,6.3,6.2,0.9841269841269842
5002778714,6.3,11.4,1.8095238095238095
5002778715,6.3,5.7,0.9047619047619048
5002778716,6.3,9.5,1.507936507936508
5002778724,6.3,11.4,1.8095238095238095
5002778725,6.3,5.7,0.9047619047619048
5002778726,6.3,8.9,1.4126984126984128
5002778727,6.3,13.0,2.0634920634920637
5002778728,6.3,6.2,0.9841269841269842
5002778560,6.3,8.3,1.3174603174603177
5002778561,6.3,38.5,6.111111111111112
5002778562,6.3,25.8,4.095238095238096
5002778563,6.3,11.4,1.8095238095238095
5002778518,6.3,8.3,1.3174603174603177
5002778519,6.3,38.5,6.111111111111112
5002778520,6.3,35.6,5.650793650793651
5002778521,6.3,11.4,1.8095238095238095
5002778522,6.3,16.9,2.6825396825396823
5002778546,6.3,8.3,1.3174603174603177
5002778547,6.3,38.5,6.111111111111112
5002778548,6.3,35.6,5.650793650793651
5002778549,6.3,11.4,1.8095238095238095
5002778550,6.3,16.9,2.6825396825396823
5002778698,6.3,13.0,2.0634920634920637
5002778713,6.3,12.4,1.9682539682539684
5002778576,6.3,8.3,1.3174603174603177
5002778577,6.3,38.5,6.111111111111112
5002778578,6.3,25.8,4.095238095238096
5002778579,6.3,11.4,1.8095238095238095
5002778616,6.3,8.3,1.3174603174603177
5002778617,6.3,38.5,6.111111111111112
5002778618,6.3,25.8,4.095238095238096
5002778619,6.3,11.4,1.8095238095238095
5002778630,6.3,8.3,1.3174603174603177
5002778631,6.3,38.5,6.111111111111112
5002778632,6.3,25.8,4.095238095238096
5002778633,6.3,11.4,1.8095238095238095
5002856963,6.3,12.7,2.015873015873016
5002856964,6.3,5.7,0.9047619047619048
5002856965,6.3,14.2,2.253968253968254
5002856966,6.3,8.3,1.3174603174603177
5002856967,6.3,8.3,1.3174603174603177
5002856968,6.3,8.3,1.3174603174603177
5002856969,6.3,13.2,2.0952380952380953
5002864725,6.3,14.2,2.253968253968254
5002864726,6.3,8.3,1.3174603174603177
5002864727,6.3,8.3,1.3174603174603177
5002864728,6.3,5.7,0.9047619047619048
5002864729,6.3,12.7,2.015873015873016
5002864738,6.3,14.2,2.253968253968254
5002864739,6.3,13.1,2.0793650793650795
5002856848,6.3,25.8,4.095238095238096
5002856849,6.3,38.5,6.111111111111112
5002856850,6.3,8.9,1.4126984126984128
5002856851,6.3,16.9,2.6825396825396823
5002856852,6.3,11.4,1.8095238095238095
5002856853,6.3,8.9,1.4126984126984128
5002856884,6.3,25.8,4.095238095238096
5002856885,6.3,38.5,6.111111111111112
5002856886,6.3,8.9,1.4126984126984128
5002856887,6.3,16.9,2.6825396825396823
5002856888,6.3,11.4,1.8095238095238095
5002856945,6.3,13.9,2.2063492063492065
5002856951,6.3,8.3,1.3174603174603177
5002856907,6.3,25.8,4.095238095238096
5002856908,6.3,38.5,6.111111111111112
5002856909,6.3,8.9,1.4126984126984128
5002856910,6.3,11.4,1.8095238095238095
5002856935,6.3,25.8,4.095238095238096
5002856936,6.3,38.5,6.111111111111112
5002856937,6.3,8.9,1.4126984126984128
5002856938,6.3,11.4,1.8095238095238095
5001977273,3.3,3.7,1.1212121212121213
5001977275,3.3,3.7,1.1212121212121213
5001977276,3.3,3.7,1.1212121212121213
5001977297,3.3,3.7,1.1212121212121213
5001977298,3.3,3.7,1.1212121212121213
5001977299,3.3,3.7,1.1212121212121213
5001303885,3.3,4.1,1.2424242424242424
5001303905,3.3,12.8,3.8787878787878793
5001303906,3.3,11.7,3.5454545454545454
5001303907,3.3,13.7,4.151515151515151
5001303892,3.3,2.6,0.787878787878788
5001977311,3.3,2.6,0.787878787878788
5001977312,3.3,2.6,0.787878787878788
5001303874,3.3,13.7,4.151515151515151
5001303882,3.3,13.8,4.1818181818181825
5001303886,3.3,13.7,4.151515151515151
5001303876,3.3,2.6,0.787878787878788
5001977315,3.3,2.6,0.787878787878788
5001977316,3.3,2.6,0.787878787878788
5001303887,3.3,13.7,4.151515151515151
5001303888,3.3,13.8,4.1818181818181825
5001303889,3.3,13.7,4.151515151515151
5001977223,3.3,2.8,0.8484848484848485
5001977224,3.3,2.8,0.8484848484848485
5001977226,3.3,2.8,0.8484848484848485
5001303873,3.3,4.1,1.2424242424242424
5001303875,3.3,12.8,3.8787878787878793
5001303890,3.3,11.7,3.5454545454545454
5001303891,3.3,13.7,4.151515151515151
5001325625,3.3,7.5,2.272727272727273
5001325626,3.3,7.5,2.272727272727273
5001325627,3.3,7.5,2.272727272727273
5001325628,3.3,3.4,1.0303030303030303
5001325629,3.3,4.1,1.2424242424242424
5001325738,3.3,3.4,1.0303030303030303
5001325739,3.3,4.1,1.2424242424242424
5001325740,3.3,4.1,1.2424242424242424
5001325741,3.3,3.4,1.0303030303030303
5001325631,3.3,8.7,2.6363636363636362
5001325632,3.3,8.7,2.6363636363636362
5001325633,3.3,4.1,1.2424242424242424
5001325634,3.3,4.1,1.2424242424242424
5001325636,3.3,3.7,1.1212121212121213
5001325651,3.3,8.7,2.6363636363636362
5001325652,3.3,4.1,1.2424242424242424
5001977389,3.3,3.7,1.1212121212121213
5001977390,3.3,3.7,1.1212121212121213
5001325546,3.3,4.1,1.2424242424242424
5001325547,3.3,4.1,1.2424242424242424
5001325548,3.3,7.5,2.272727272727273
5001325657,3.3,4.1,1.2424242424242424
5001325658,3.3,3.4,1.0303030303030303
5001325659,3.3,3.4,1.0303030303030303
5001325660,3.3,3.4,1.0303030303030303
5001325661,3.3,7.5,2.272727272727273
5001325662,3.3,7.5,2.272727272727273
5001325552,3.3,3.4,1.0303030303030303
5001325569,3.3,4.1,1.2424242424242424
5001325570,3.3,4.1,1.2424242424242424
5001325571,3.3,4.1,1.2424242424242424
5001325572,3.3,3.4,1.0303030303030303
5001325573,3.3,3.4,1.0303030303030303
5001325574,3.3,8.7,2.6363636363636362
5001325575,3.3,8.7,2.6363636363636362
5001325576,3.3,8.7,2.6363636363636362
5001303900,3.3,6.1,1.8484848484848484
5001303901,3.3,5.0,1.5151515151515151
5001303902,3.3,4.0,1.2121212121212122
5001303878,3.3,1.7,0.5151515151515151
5001303879,3.3,1.7,0.5151515151515151
5001303913,3.3,1.7,0.5151515151515151
5001303877,3.3,1.7,0.5151515151515151
5001303903,3.3,1.7,0.5151515151515151
5001303904,3.3,1.7,0.5151515151515151
5001303894,3.3,1.7,0.5151515151515151
5001303895,3.3,1.7,0.5151515151515151
5001303896,3.3,1.7,0.5151515151515151
5001303908,3.3,1.7,0.5151515151515151
5001303909,3.3,1.7,0.5151515151515151
5001391087,3.3,1.7,0.5151515151515151
5001303897,3.3,1.7,0.5151515151515151
5001303898,3.3,1.7,0.5151515151515151
5001303899,3.3,1.7,0.5151515151515151
5001303880,3.3,1.7,0.5151515151515151
5001303881,3.3,1.7,0.5151515151515151
5001303914,3.3,1.7,0.5151515151515151
5001303910,3.3,4.0,1.2121212121212122
5001303911,3.3,5.0,1.5151515151515151
5001303912,3.3,6.0,1.8181818181818183
5001337135,3.3,3.4,1.0303030303030303
5001337142,3.3,8.7,2.6363636363636362
5001337143,3.3,8.7,2.6363636363636362
5001337144,3.3,8.7,2.6363636363636362
5001977358,3.3,3.4,1.0303030303030303
5001977359,3.3,3.4,1.0303030303030303
5001337147,3.5,3.4,0.9714285714285714
5001337151,3.3,8.7,2.6363636363636362
5001337152,3.3,8.7,2.6363636363636362
5001337153,3.3,8.7,2.6363636363636362
5001977365,3.5,3.4,0.9714285714285714
5001977366,3.5,3.4,0.9714285714285714
5001337156,3.3,3.4,1.0303030303030303
5001337160,3.3,8.7,2.6363636363636362
5001337161,3.3,8.7,2.6363636363636362
5001337162,3.3,8.7,2.6363636363636362
5001977377,3.3,3.4,1.0303030303030303
5001977378,3.3,3.4,1.0303030303030303
5001337164,3.3,3.4,1.0303030303030303
5001337187,3.3,3.4,1.0303030303030303
5001337188,3.3,3.4,1.0303030303030303
5001337189,3.3,4.1,1.2424242424242424
5001337190,3.3,4.1,1.2424242424242424
5001337191,3.3,4.1,1.2424242424242424
5001337192,3.3,8.7,2.6363636363636362
5001337193,3.3,8.7,2.6363636363636362
5001337194,3.3,8.7,2.6363636363636362
5001977491,3.5,9.8,2.8000000000000003
5001977495,3.5,9.8,2.8000000000000003
5001977496,3.5,9.8,2.8000000000000003
5001337075,3.5,8.0,2.2857142857142856
5001337076,3.5,8.0,2.2857142857142856
5001337077,3.5,8.0,2.2857142857142856
5001337078,3.5,10.0,2.857142857142857
5001337079,3.5,10.0,2.857142857142857
5001337080,3.5,10.0,2.857142857142857
5001337081,3.5,6.8,1.9428571428571428
5001337082,3.5,6.8,1.9428571428571428
5001337083,3.5,6.8,1.9428571428571428
5001337084,3.5,20.0,5.714285714285714
5001337085,3.5,20.0,5.714285714285714
5001337086,3.5,20.0,5.714285714285714
5001337087,3.5,9.0,2.5714285714285716
5001337088,3.5,9.0,2.5714285714285716
5001337089,3.5,9.0,2.5714285714285716
5001303722,3.3,10.4,3.151515151515152
5001303723,3.3,4.4,1.3333333333333335
5001303847,3.3,56.0,16.96969696969697
5001303848,3.3,60.0,18.181818181818183
5001303849,3.3,46.0,13.93939393939394
5001303852,3.3,9.0,2.7272727272727275
5002773011,6.5,9.6,1.4769230769230768
5002773012,6.5,4.6,0.7076923076923076
5002773013,6.5,6.4,0.9846153846153847
5002773014,6.5,3.5,0.5384615384615384
5002773015,6.5,3.5,0.5384615384615384
5002773016,6.5,3.5,0.5384615384615384
5001303714,3.3,80.0,24.242424242424242
5001303715,3.3,14.0,4.242424242424242
5001303716,3.3,7.0,2.121212121212121
5001303717,3.3,10.4,3.151515151515152
5001303719,3.3,20.0,6.0606060606060606
5001303720,3.3,20.0,6.0606060606060606
5001303724,3.3,4.4,1.3333333333333335
5001303845,3.3,70.0,21.212121212121215
5001303846,3.3,20.0,6.0606060606060606
5001303727,3.3,46.0,13.93939393939394
5001303734,3.3,10.4,3.151515151515152
5001303735,3.3,9.0,2.7272727272727275
5001303739,3.3,56.0,16.96969696969697
5001303740,3.3,60.0,18.181818181818183
5001303745,3.3,4.4,1.3333333333333335
5001303728,3.3,55.0,16.666666666666668
5001303729,3.3,55.0,16.666666666666668
5001303730,3.3,80.0,24.242424242424242
5001303731,3.3,80.0,24.242424242424242
5001303732,3.3,80.0,24.242424242424242
5001303733,3.3,4.4,1.3333333333333335
5001303736,3.3,10.4,3.151515151515152
5001303744,3.3,55.0,16.666666666666668
5002901637,3.5,5.0,1.4285714285714286
5001341734,3.3,41.0,12.424242424242426
5001341854,3.3,14.0,4.242424242424242
5001341855,3.3,14.0,4.242424242424242
5001341856,3.3,14.0,4.242424242424242
5001341857,3.3,41.0,12.424242424242426
5001341858,3.3,41.0,12.424242424242426
5001341859,3.3,40.8,12.363636363636363
5001341860,3.3,27.0,8.181818181818182
5001341861,3.3,40.8,12.363636363636363
5001341862,3.3,13.6,4.121212121212121
5001341865,3.3,33.9,10.272727272727273
5001341866,3.3,21.4,6.484848484848484
5001324423,3.3,4.9,1.484848484848485
5001324424,3.3,1.6,0.4848484848484849
5001324524,3.3,4.5,1.3636363636363638
5001324525,3.3,6.9,2.0909090909090913
5001324526,3.3,12.9,3.9090909090909096
5001324527,3.3,4.1,1.2424242424242424
5001324528,3.3,4.9,1.484848484848485
5001324529,3.3,,
5001324537,3.3,1.6,0.4848484848484849
5001324538,3.3,1.6,0.4848484848484849
5001324539,3.3,1.6,0.4848484848484849
5001324540,3.3,1.6,0.4848484848484849
5001324541,3.3,4.9,1.484848484848485
5001324542,3.3,1.6,0.4848484848484849
5001324543,3.3,4.9,1.484848484848485
5001324544,3.3,1.6,0.4848484848484849
5001324545,3.3,1.6,0.4848484848484849
5001324546,3.3,1.6,0.4848484848484849
5001324547,3.3,1.6,0.4848484848484849
5001324548,3.3,38.4,11.636363636363637
5001324549,3.3,,
5001324550,3.3,,
5001324551,3.3,,
5001324552,3.3,1.6,0.4848484848484849
5001324553,3.3,1.6,0.4848484848484849
5001324554,3.3,6.4,1.9393939393939397
5002067584,3.3,,
5002067585,3.3,,
5002067586,3.3,,
5001324428,3.3,8.0,2.4242424242424243
5001324429,3.3,41.0,12.424242424242426
5001324430,3.3,28.7,8.696969696969697
5001324431,3.3,15.7,4.757575757575758
5001324432,3.3,5.2,1.575757575757576
5001324433,3.3,6.9,2.0909090909090913
5001324434,3.3,6.9,2.0909090909090913
5001324435,3.3,8.0,2.4242424242424243
5001324436,3.3,8.0,2.4242424242424243
5001324437,3.3,5.2,1.575757575757576
5001324438,3.3,5.2,1.575757575757576
5001324439,3.3,4.4,1.3333333333333335
5001324440,3.3,4.4,1.3333333333333335
5001324441,3.3,7.0,2.121212121212121
5001324450,3.3,41.0,12.424242424242426
5001324451,3.3,41.0,12.424242424242426
5001324452,3.3,22.1,6.696969696969698
5001324453,3.3,6.9,2.0909090909090913
5001324454,3.3,4.4,1.3333333333333335
5001324455,3.3,7.0,2.121212121212121
5001324456,3.3,7.0,2.121212121212121
5001324462,3.3,29.5,8.93939393939394
5001324463,3.3,5.2,1.575757575757576
5001324464,3.3,5.2,1.575757575757576
5001324465,3.3,41.8,12.666666666666666
5001324466,3.3,41.8,12.666666666666666
5001324467,3.3,35.1,10.636363636363637
5001324468,3.3,26.0,7.878787878787879
5001324471,3.3,15.7,4.757575757575758
5001324472,3.3,22.1,6.696969696969698
5001324473,3.3,5.2,1.575757575757576
5001324474,3.3,4.4,1.3333333333333335
5001324475,3.3,4.4,1.3333333333333335
5001324476,3.3,35.1,10.636363636363637
5001324483,3.3,4.4,1.3333333333333335
5001324484,3.3,41.8,12.666666666666666
5001324360,3.3,54.5,16.515151515151516
5001324361,3.3,50.0,15.151515151515152
5001324362,3.3,51.7,15.666666666666668
5001324363,3.3,5.2,1.575757575757576
5001324364,3.3,5.2,1.575757575757576
5001324365,3.3,5.2,1.575757575757576
5001324366,3.3,15.7,4.757575757575758
5001324367,3.3,22.1,6.696969696969698
5001324368,3.3,4.4,1.3333333333333335
5001324375,3.3,41.8,12.666666666666666
5001324376,3.3,41.8,12.666666666666666
5001324377,3.3,29.5,8.93939393939394
5001324378,3.3,4.4,1.3333333333333335
5001324487,3.3,41.8,12.666666666666666
5001324488,3.3,4.4,1.3333333333333335
5001324384,3.3,14.0,4.242424242424242
5001324385,3.3,8.0,2.4242424242424243
5001324386,3.3,8.0,2.4242424242424243
5001324387,3.3,7.0,2.121212121212121
5001324388,3.3,29.5,8.93939393939394
5001324389,3.3,22.1,6.696969696969698
5001324390,3.3,8.0,2.4242424242424243
5001324391,3.3,4.4,1.3333333333333335
5001324392,3.3,15.7,4.757575757575758
5001324393,3.3,5.2,1.575757575757576
5001324394,3.3,5.2,1.575757575757576
5001324395,3.3,5.2,1.575757575757576
5001324404,3.3,14.0,4.242424242424242
5001324405,3.3,14.0,4.242424242424242
5001324406,3.3,7.0,2.121212121212121
5001324407,3.3,7.0,2.121212121212121
5001324408,3.3,4.4,1.3333333333333335
5001324409,3.3,4.4,1.3333333333333335
5001324410,3.3,41.0,12.424242424242426
5001324411,3.3,41.0,12.424242424242426
5001324412,3.3,41.0,12.424242424242426
5001303721,3.3,5.2,1.575757575757576
5001303850,3.3,5.2,1.575757575757576
5001303851,3.3,5.2,1.575757575757576
5001303741,3.3,5.2,1.575757575757576
5001303742,3.3,5.2,1.575757575757576
5001303743,3.3,5.2,1.575757575757576
5001336692,3.5,2.4,0.6857142857142857
5001336693,3.5,2.4,0.6857142857142857
5001336694,3.5,2.4,0.6857142857142857
5001336695,3.5,8.5,2.4285714285714284
5001336696,3.5,12.8,3.6571428571428575
5001336697,3.5,17.2,4.914285714285714
5001336698,3.5,6.7,1.9142857142857144
5001336699,3.5,6.7,1.9142857142857144
5001336700,3.5,16.2,4.628571428571428
5001336701,3.5,16.2,4.628571428571428
5001336702,3.5,16.2,4.628571428571428
5001336703,7.0,54.2,7.742857142857143
5001336704,7.0,54.2,7.742857142857143
5001336705,7.0,54.2,7.742857142857143
5001336706,3.5,6.7,1.9142857142857144
5002773104,6.5,3.2,0.49230769230769234
5002773105,6.5,3.2,0.49230769230769234
5002773106,6.5,3.2,0.49230769230769234
5002909299,6.5,5.6,0.8615384615384615
5002909300,6.5,5.6,0.8615384615384615
5002909301,6.5,5.6,0.8615384615384615
5002909302,6.5,5.6,0.8615384615384615
5002909303,6.5,6.6,1.0153846153846153
5002909304,6.5,7.6,1.169230769230769
5002909305,7.0,14.6,2.085714285714286
5002909306,7.0,14.6,2.085714285714286
5002909307,7.0,14.6,2.085714285714286
5002909308,6.5,12.5,1.9230769230769231
5002909309,6.5,12.5,1.9230769230769231
5002909310,6.5,12.5,1.9230769230769231
5002909311,6.5,8.2,1.2615384615384615
5002909312,6.5,8.2,1.2615384615384615
5002909313,6.5,8.2,1.2615384615384615
5002909314,6.5,5.2,0.8
5002909315,6.5,5.2,0.8
5002909316,6.5,5.2,0.8
5001336616,3.3,41.0,12.424242424242426
5001336617,3.3,4.4,1.3333333333333335
5001336618,3.3,22.1,6.696969696969698
5001336619,3.3,5.2,1.575757575757576
5001336724,3.3,8.0,2.4242424242424243
5001336725,3.3,14.0,4.242424242424242
5001336726,3.3,14.0,4.242424242424242
5001336727,3.3,4.4,1.3333333333333335
5001336728,3.3,15.7,4.757575757575758
5001336729,3.3,5.2,1.575757575757576
5001336730,3.3,5.2,1.575757575757576
5001336731,3.3,14.0,4.242424242424242
5001336732,3.3,8.0,2.4242424242424243
5001336733,3.3,4.4,1.3333333333333335
5001336734,3.3,29.5,8.93939393939394
5001336746,3.3,14.0,4.242424242424242
5001336747,3.3,14.0,4.242424242424242
5001336748,3.3,8.0,2.4242424242424243
5001336750,3.3,41.0,12.424242424242426
5001336751,3.3,41.0,12.424242424242426
5002546870,3.3,7.0,2.121212121212121
5001336651,3.3,5.2,1.575757575757576
5001336652,3.3,14.0,4.242424242424242
5001336662,3.3,8.0,2.4242424242424243
5001336663,3.3,8.0,2.4242424242424243
5001336664,3.3,8.0,2.4242424242424243
5001336665,3.3,41.0,12.424242424242426
5001336666,3.3,41.0,12.424242424242426
5001336667,3.3,41.0,12.424242424242426
5001336668,3.3,29.5,8.93939393939394
5001336669,3.3,15.7,4.757575757575758
5001336670,3.3,22.1,6.696969696969698
5001336671,3.3,5.2,1.575757575757576
5001336672,3.3,5.2,1.575757575757576
5001336673,3.3,14.0,4.242424242424242
5001336674,3.3,14.0,4.242424242424242
5001336675,3.3,4.4,1.3333333333333335
5001336676,3.3,4.4,1.3333333333333335
5001336677,3.3,4.4,1.3333333333333335
5001336678,3.3,7.0,2.121212121212121
5001336679,3.3,7.0,2.121212121212121
5001336680,3.3,7.0,2.121212121212121
5001303749,3.3,9.0,2.7272727272727275
5001303752,3.3,200.3,60.6969696969697
5001303753,3.3,187.3,56.757575757575765
5001303754,3.3,193.8,58.727272727272734
5001303755,3.3,22.0,6.666666666666667
5001303756,3.3,7.0,2.121212121212121
5001303747,3.3,7.0,2.121212121212121
5001303748,3.3,9.0,2.7272727272727275
5001303750,3.3,94.1,28.515151515151516
5001303757,3.3,100.7,30.51515151515152
5001303760,3.3,22.0,6.666666666666667
5001303761,3.3,107.1,32.45454545454545
5001303766,3.3,22.0,6.666666666666667
5001303767,3.3,187.3,56.757575757575765
5001303768,3.3,7.0,2.121212121212121
5001303769,3.3,9.0,2.7272727272727275
5001303770,3.3,200.3,60.6969696969697
5001303771,3.3,193.8,58.727272727272734
5001303765,3.3,9.0,2.7272727272727275
5001303774,3.3,22.0,6.666666666666667
5001303775,3.3,94.1,28.515151515151516
5001303776,3.3,107.1,32.45454545454545
5001303777,3.3,100.7,30.51515151515152
5001391069,3.3,7.0,2.121212121212121
5001341738,3.3,22.0,6.666666666666667
5001341739,3.3,22.0,6.666666666666667
5001341740,3.3,104.5,31.666666666666668
5001341741,3.3,104.5,31.666666666666668
5001341745,3.3,38.9,11.787878787878789
5001341746,3.3,25.9,7.848484848484849
5001341747,3.3,20.5,6.212121212121213
5001341748,3.3,46.5,14.090909090909092
5001341749,3.3,33.5,10.151515151515152
5001341762,3.3,22.0,6.666666666666667
5001341763,3.3,104.5,31.666666666666668
5001341764,3.3,51.9,15.727272727272728
5001324291,3.3,10.9,3.303030303030303
5001324292,3.3,22.7,6.878787878787879
5001324293,3.3,18.8,5.696969696969697
5001324295,3.3,9.0,2.7272727272727275
5001324296,3.3,104.5,31.666666666666668
5001324422,3.3,15.0,4.545454545454546
5001324301,3.3,21.0,6.363636363636364
5001324302,3.3,11.9,3.6060606060606064
5001324303,3.3,11.2,3.393939393939394
5001324304,3.3,104.5,31.666666666666668
5001324305,3.3,6.5,1.9696969696969697
5001324306,3.3,18.0,5.454545454545455
5001324308,3.3,22.0,6.666666666666667
5001324309,3.3,22.0,6.666666666666667
5001324310,3.3,6.5,1.9696969696969697
5001324321,3.3,32.0,9.696969696969697
5001324322,3.3,32.0,9.696969696969697
